id,type,subpanel,budget,duration,coinvestigators
2015/17/B/ST6/01873,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST6   - Informatyka i technologie informacyjne,Przyznana kwota: 189 600 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 3
2015/17/B/ST6/01874,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST6   - Informatyka i technologie informacyjne,Przyznana kwota: 990 318 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2015/17/B/ST6/01880,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST6   - Informatyka i technologie informacyjne,Przyznana kwota: 621 200 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2015/17/B/ST6/01885,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST6   - Informatyka i technologie informacyjne,Przyznana kwota: 320 200 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2015/17/B/ST6/01893,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST6   - Informatyka i technologie informacyjne,Przyznana kwota: 289 200 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2015/17/B/ST6/01897,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST6   - Informatyka i technologie informacyjne,Przyznana kwota: 386 400 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 8
2015/17/B/ST6/01898,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST6   - Informatyka i technologie informacyjne,Przyznana kwota: 235 200 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 3
2015/17/B/ST7/03628,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST7   - Inżynieria systemów i telekomunikacji,Przyznana kwota: 636 760 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2015/17/B/ST7/03703,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST7   - Inżynieria systemów i telekomunikacji,Przyznana kwota: 552 280 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 7
2015/17/B/ST7/03718,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST7   - Inżynieria systemów i telekomunikacji,Przyznana kwota: 682 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2015/17/B/ST7/03730,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST7   - Inżynieria systemów i telekomunikacji,Przyznana kwota: 615 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 11
2015/17/B/ST7/03754,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST7   - Inżynieria systemów i telekomunikacji,Przyznana kwota: 560 000 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 5
2015/17/B/ST7/03772,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST7   - Inżynieria systemów i telekomunikacji,Przyznana kwota: 362 400 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2015/17/B/ST7/03784,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST7   - Inżynieria systemów i telekomunikacji,Przyznana kwota: 732 160 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2015/17/B/ST7/03884,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST7   - Inżynieria systemów i telekomunikacji,Przyznana kwota: 398 740 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 7
2015/17/B/ST7/03972,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST7   - Inżynieria systemów i telekomunikacji,Przyznana kwota: 371 200 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 4
2015/17/B/ST8/00033,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST8   - Inżynieria procesów i produkcji,Przyznana kwota: 560 080 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 9
2015/17/B/ST8/00051,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST8   - Inżynieria procesów i produkcji,Przyznana kwota: 608 200 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 7
2015/17/B/ST8/00371,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST8   - Inżynieria procesów i produkcji,Przyznana kwota: 462 520 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 3
2015/17/B/ST8/00618,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST8   - Inżynieria procesów i produkcji,Przyznana kwota: 464 400 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2015/17/B/ST8/00620,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST8   - Inżynieria procesów i produkcji,Przyznana kwota: 429 400 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 8
2015/17/B/ST8/00825,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST8   - Inżynieria procesów i produkcji,Przyznana kwota: 957 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 15
2015/17/B/ST8/01200,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST8   - Inżynieria procesów i produkcji,Przyznana kwota: 517 800 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2015/17/B/ST8/01422,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST8   - Inżynieria procesów i produkcji,Przyznana kwota: 412 000 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 5
2015/17/B/ST8/01434,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST8   - Inżynieria procesów i produkcji,Przyznana kwota: 501 600 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2015/17/B/ST8/01700,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST8   - Inżynieria procesów i produkcji,Przyznana kwota: 999 600 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 13
2015/17/B/ST8/02190,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST8   - Inżynieria procesów i produkcji,Przyznana kwota: 229 580 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 7
2015/17/B/ST8/02388,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST8   - Inżynieria procesów i produkcji,Przyznana kwota: 985 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 7
2015/17/B/ST8/02795,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST8   - Inżynieria procesów i produkcji,Przyznana kwota: 532 600 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2015/17/B/ST8/03159,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST8   - Inżynieria procesów i produkcji,Przyznana kwota: 665 600 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 7
2015/17/B/ST8/03251,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST8   - Inżynieria procesów i produkcji,Przyznana kwota: 640 680 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2015/17/B/ST8/03279,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST8   - Inżynieria procesów i produkcji,Przyznana kwota: 627 400 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2015/17/B/ST8/03371,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST8   - Inżynieria procesów i produkcji,Przyznana kwota: 493 800 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2015/17/B/ST8/03396,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST8   - Inżynieria procesów i produkcji,Przyznana kwota: 1 128 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2015/17/B/ST8/03399,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST8   - Inżynieria procesów i produkcji,Przyznana kwota: 846 800 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 7
2015/17/B/ST9/02073,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST9   - Astronomia i badania kosmiczne,Przyznana kwota: 275 716 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2015/17/B/ST9/02082,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST9   - Astronomia i badania kosmiczne,Przyznana kwota: 594 600 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 8
2015/17/B/ST9/03167,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST9   - Astronomia i badania kosmiczne,Przyznana kwota: 632 800 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2015/17/B/ST9/03436,Konkurs: OPUS 9  - ogłoszony 2015-03-16,ST9   - Astronomia i badania kosmiczne,Przyznana kwota: 684 700 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2015/19/B/HS1/00996,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS1   - Fundamentalne pytania o naturę człowieka i otaczającej go rzeczywistości,Przyznana kwota: 316 920 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2015/19/B/HS1/01010,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS1   - Fundamentalne pytania o naturę człowieka i otaczającej go rzeczywistości,Przyznana kwota: 117 240 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 1
2015/19/B/HS1/01068,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS1   - Fundamentalne pytania o naturę człowieka i otaczającej go rzeczywistości,Przyznana kwota: 311 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 3
2015/19/B/HS1/02478,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS1   - Fundamentalne pytania o naturę człowieka i otaczającej go rzeczywistości,Przyznana kwota: 79 200 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 2
2015/19/B/HS1/03292,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS1   - Fundamentalne pytania o naturę człowieka i otaczającej go rzeczywistości,Przyznana kwota: 567 299 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2015/19/B/HS1/03298,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS1   - Fundamentalne pytania o naturę człowieka i otaczającej go rzeczywistości,Przyznana kwota: 312 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 2
2015/19/B/HS1/03306,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS1   - Fundamentalne pytania o naturę człowieka i otaczającej go rzeczywistości,Przyznana kwota: 318 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2015/19/B/HS1/03310,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS1   - Fundamentalne pytania o naturę człowieka i otaczającej go rzeczywistości,Przyznana kwota: 183 600 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 1
2015/19/B/HS1/03326,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS1   - Fundamentalne pytania o naturę człowieka i otaczającej go rzeczywistości,Przyznana kwota: 69 120 PLN,Czas trwania projektu: 12 miesięcy,Liczba wykonawców projektu: 1
2015/19/B/HS2/00143,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS2   - Kultura i twórczość kulturowa,Przyznana kwota: 231 232 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2015/19/B/HS2/00147,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS2   - Kultura i twórczość kulturowa,Przyznana kwota: 387 420 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2015/19/B/HS2/01284,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS2   - Kultura i twórczość kulturowa,Przyznana kwota: 289 560 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 3
2015/19/B/HS2/01573,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS2   - Kultura i twórczość kulturowa,Przyznana kwota: 427 400 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 3
2015/19/B/HS3/00471,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 180 440 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 1
2015/19/B/HS3/00477,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 325 390 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 9
2015/19/B/HS3/00547,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 399 316 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2015/19/B/HS3/00549,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 177 800 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 8
2015/19/B/HS3/00912,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 44 587 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 1
2015/19/B/HS3/00920,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 282 600 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 1
2015/19/B/HS3/01051,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 217 571 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 2
2015/19/B/HS3/01053,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 392 896 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 7
2015/19/B/HS3/01132,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 319 674 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2015/19/B/HS3/01720,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 506 801 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 16
2015/19/B/HS3/01747,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 38 156 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 1
2015/19/B/HS3/01752,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 357 640 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 8
2015/19/B/HS3/01756,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 17 280 PLN,Czas trwania projektu: 12 miesięcy,Liczba wykonawców projektu: 1
2015/19/B/HS3/01761,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 228 272 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 8
2015/19/B/HS3/01762,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 198 924 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 8
2015/19/B/HS3/01790,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 379 900 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 11
2015/19/B/HS3/01797,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 444 312 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2015/19/B/HS3/01823,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 775 244 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 8
2015/19/B/HS3/01941,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 77 520 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 2
2015/19/B/HS3/01947,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 339 308 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 2
2015/19/B/HS3/02056,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 302 640 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2015/19/B/HS3/02072,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 302 640 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2015/19/B/HS3/02116,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 168 240 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 1
2015/19/B/HS3/02117,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 193 200 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 1
2015/19/B/HS3/02124,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 374 700 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 7
2015/19/B/HS3/02137,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 174 656 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 3
2015/19/B/HS3/02143,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 401 812 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2015/19/B/HS3/02147,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 204 900 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 1
2015/19/B/HS3/02149,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 741 951 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 8
2015/19/B/HS3/02497,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 223 891 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 1
2015/19/B/HS3/03553,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 322 388 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 1
2015/19/B/HS3/03557,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 596 140 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 6
2015/19/B/HS3/03562,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 905 616 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 7
2015/19/B/HS3/03566,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 128 160 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2015/19/B/HS3/03737,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 450 248 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 16
2015/19/B/HS3/03742,Konkurs: OPUS 10  - ogłoszony 2015-09-15,HS3   - Wiedza o przeszłości,Przyznana kwota: 258 120 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2015/19/B/HS4/00088,Konkurs: OPUS 10  - ogłoszony 2015-09-15,"HS4   - Jednostka, instytucje, rynki",Przyznana kwota: 225 286 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 2
2015/19/B/HS4/00092,Konkurs: OPUS 10  - ogłoszony 2015-09-15,"HS4   - Jednostka, instytucje, rynki",Przyznana kwota: 145 762 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2015/19/B/HS4/00114,Konkurs: OPUS 10  - ogłoszony 2015-09-15,"HS4   - Jednostka, instytucje, rynki",Przyznana kwota: 282 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2015/19/B/HS4/00118,Konkurs: OPUS 10  - ogłoszony 2015-09-15,"HS4   - Jednostka, instytucje, rynki",Przyznana kwota: 146 000 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 3
2015/19/B/HS4/00119,Konkurs: OPUS 10  - ogłoszony 2015-09-15,"HS4   - Jednostka, instytucje, rynki",Przyznana kwota: 242 868 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2015/19/B/HS4/00121,Konkurs: OPUS 10  - ogłoszony 2015-09-15,"HS4   - Jednostka, instytucje, rynki",Przyznana kwota: 170 840 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 4
2015/19/B/HS4/00128,Konkurs: OPUS 10  - ogłoszony 2015-09-15,"HS4   - Jednostka, instytucje, rynki",Przyznana kwota: 299 440 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 3
2015/19/B/HS4/00356,Konkurs: OPUS 10  - ogłoszony 2015-09-15,"HS4   - Jednostka, instytucje, rynki",Przyznana kwota: 153 252 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 2
2015/19/B/HS4/00362,Konkurs: OPUS 10  - ogłoszony 2015-09-15,"HS4   - Jednostka, instytucje, rynki",Przyznana kwota: 279 360 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 3
2015/19/B/HS4/00364,Konkurs: OPUS 10  - ogłoszony 2015-09-15,"HS4   - Jednostka, instytucje, rynki",Przyznana kwota: 524 024 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 4
2015/19/B/HS4/00366,Konkurs: OPUS 10  - ogłoszony 2015-09-15,"HS4   - Jednostka, instytucje, rynki",Przyznana kwota: 181 200 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 7
2015/19/B/HS4/00370,Konkurs: OPUS 10  - ogłoszony 2015-09-15,"HS4   - Jednostka, instytucje, rynki",Przyznana kwota: 274 330 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2015/19/B/HS4/00377,Konkurs: OPUS 10  - ogłoszony 2015-09-15,"HS4   - Jednostka, instytucje, rynki",Przyznana kwota: 139 440 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 1
2015/19/B/HS4/00378,Konkurs: OPUS 10  - ogłoszony 2015-09-15,"HS4   - Jednostka, instytucje, rynki",Przyznana kwota: 244 721 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 1
2015/19/B/HS4/00380,Konkurs: OPUS 10  - ogłoszony 2015-09-15,"HS4   - Jednostka, instytucje, rynki",Przyznana kwota: 254 400 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 3
2015/19/B/HS4/01289,Konkurs: OPUS 10  - ogłoszony 2015-09-15,"HS4   - Jednostka, instytucje, rynki",Przyznana kwota: 292 884 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 3
2015/19/B/HS4/01294,Konkurs: OPUS 10  - ogłoszony 2015-09-15,"HS4   - Jednostka, instytucje, rynki",Przyznana kwota: 149 460 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 1
2015/19/B/HS4/01298,Konkurs: OPUS 10  - ogłoszony 2015-09-15,"HS4   - Jednostka, instytucje, rynki",Przyznana kwota: 222 400 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2015/19/B/HS4/01301,Konkurs: OPUS 10  - ogłoszony 2015-09-15,"HS4   - Jednostka, instytucje, rynki",Przyznana kwota: 415 560 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 8
